ID,Primary Cell Line Name,Compound,IC50 (uM)
9589,OCI-LY10,AZD0530,-0.9
9590,OCI-LY10,PF2341066,-0.9
9591,OCI-LY10,L-685458,-0.9
9592,OCI-LY10,ZD-6474,-0.9
9593,OCI-LY10,Panobinostat,1.77
9594,OCI-LY10,Sorafenib,-0.9
9595,OCI-LY10,Topotecan,-0.41
9596,OCI-LY10,LBW242,-0.9
9597,OCI-LY10,PD-0325901,-0.9
9598,OCI-LY10,Paclitaxel,2.59
9599,OCI-LY10,AZD6244,-0.9
9600,OCI-LY10,PLX4720,-0.9
9601,OCI-LY10,RAF265,-0.78
9602,OCI-LY10,TAE684,-0.9
9603,OCI-LY10,TKI258,-0.9
9604,OCI-LY10,Erlotinib,-0.9
9605,OV-90,AEW541,-0.76
9606,OV-90,Nilotinib,-0.83
9607,OV-90,17-AAG,1.73
9608,OV-90,PHA-665752,-0.9
9609,OV-90,Lapatinib,-0.9
9610,OV-90,Nutlin-3,-0.9
9611,OV-90,AZD0530,-0.9
9612,OV-90,PF2341066,-0.9
9613,OV-90,L-685458,-0.9
9614,OV-90,ZD-6474,-0.9
9615,OV-90,Panobinostat,1.53
9616,OV-90,Sorafenib,-0.88
9617,OV-90,Irinotecan,0.64
9618,OV-90,Topotecan,0.65
9619,OV-90,LBW242,-0.9
9620,OV-90,PD-0325901,1.65
9621,OV-90,PD-0332991,-0.9
9622,OV-90,Paclitaxel,1.96
9623,OV-90,AZD6244,0.84
9624,OV-90,PLX4720,-0.9
9625,OV-90,RAF265,-0.13
9626,OV-90,TAE684,-0.21
9627,OV-90,TKI258,-0.9
9628,OV-90,Erlotinib,-0.9
9629,SBC-5,AEW541,-0.74
9630,SBC-5,Nilotinib,-0.9
9631,SBC-5,17-AAG,0.85
9632,SBC-5,PHA-665752,-0.9
9633,SBC-5,Lapatinib,-0.9
9634,SBC-5,Nutlin-3,-0.9
9635,SBC-5,AZD0530,-0.9
9636,SBC-5,PF2341066,-0.2
9637,SBC-5,L-685458,-0.9
9638,SBC-5,ZD-6474,-0.9
9639,SBC-5,Panobinostat,1.64
9640,SBC-5,Sorafenib,-0.71
9641,SBC-5,Irinotecan,0.67
9642,SBC-5,Topotecan,0.66
9643,SBC-5,LBW242,-0.9
9644,SBC-5,PD-0325901,-0.13
9645,SBC-5,PD-0332991,-0.9
9646,SBC-5,Paclitaxel,2.6
9647,SBC-5,AZD6244,-0.9
9648,SBC-5,PLX4720,-0.9
9649,SBC-5,RAF265,-0.77
9650,SBC-5,TAE684,-0.27
9651,SBC-5,TKI258,-0.72
9652,SBC-5,Erlotinib,-0.9
9653,NCI-H358,AEW541,-0.83
9654,NCI-H358,Nilotinib,-0.9
9655,NCI-H358,17-AAG,1.12
9656,NCI-H358,PHA-665752,-0.9
9657,NCI-H358,Lapatinib,-0.45
9658,NCI-H358,Nutlin-3,-0.9
9659,NCI-H358,AZD0530,-0.83
9660,NCI-H358,PF2341066,-0.9
9661,NCI-H358,L-685458,-0.58
9662,NCI-H358,ZD-6474,-0.32
9663,NCI-H358,Panobinostat,1.04
9664,NCI-H358,Sorafenib,-0.9
9665,NCI-H358,Topotecan,-0.22
9666,NCI-H358,LBW242,-0.9
9667,NCI-H358,PD-0325901,1.07
9668,NCI-H358,PD-0332991,-0.9
9669,NCI-H358,Paclitaxel,2.02
9670,NCI-H358,AZD6244,-0.24
9671,NCI-H358,PLX4720,-0.74
9672,NCI-H358,RAF265,-0.22
9673,NCI-H358,TAE684,-0.12
9674,NCI-H358,TKI258,-0.74
9675,NCI-H358,Erlotinib,-0.33
9676,MDA-MB-435S,AEW541,-0.75
9677,MDA-MB-435S,Nilotinib,-0.81
9678,MDA-MB-435S,17-AAG,1.12
9679,MDA-MB-435S,PHA-665752,-0.9
9680,MDA-MB-435S,Lapatinib,-0.9
9681,MDA-MB-435S,Nutlin-3,-0.9
9682,MDA-MB-435S,AZD0530,-0.9
9683,MDA-MB-435S,PF2341066,-0.86
9684,MDA-MB-435S,L-685458,-0.9
9685,MDA-MB-435S,ZD-6474,-0.9
9686,MDA-MB-435S,Panobinostat,1.24
9687,MDA-MB-435S,Sorafenib,-0.9
9688,MDA-MB-435S,Irinotecan,0.41
9689,MDA-MB-435S,Topotecan,0.6
9690,MDA-MB-435S,LBW242,-0.9
9691,MDA-MB-435S,PD-0325901,1.57
9692,MDA-MB-435S,PD-0332991,-0.17
9693,MDA-MB-435S,Paclitaxel,2.5
9694,MDA-MB-435S,AZD6244,0.38
9695,MDA-MB-435S,PLX4720,-0.36
9696,MDA-MB-435S,RAF265,-0.46
9697,MDA-MB-435S,TAE684,-0.01
9698,MDA-MB-435S,TKI258,-0.9
9699,MDA-MB-435S,Erlotinib,-0.9
9700,SCC-25,17-AAG,1.04
9701,SCC-25,PHA-665752,-0.9
9702,SCC-25,Lapatinib,-0.38
9703,SCC-25,Nutlin-3,-0.9
9704,SCC-25,AZD0530,-0.48
9705,SCC-25,PF2341066,-0.9
9706,SCC-25,L-685458,-0.9
9707,SCC-25,ZD-6474,-0.26
9708,SCC-25,Sorafenib,-0.9
9709,SCC-25,Topotecan,0.43
9710,SCC-25,LBW242,-0.71
9711,SCC-25,PD-0325901,-0.5
9712,SCC-25,PD-0332991,-0.9
9713,SCC-25,Paclitaxel,2.6
9714,SCC-25,AZD6244,-0.9
9715,SCC-25,PLX4720,-0.9
9716,SCC-25,RAF265,-0.16
9717,SCC-25,TAE684,-0.71
9718,SCC-25,TKI258,-0.88
9719,JHH-5,AEW541,-0.54
9720,JHH-5,17-AAG,1.74
9721,JHH-5,PHA-665752,-0.9
9722,JHH-5,Lapatinib,0.24
9723,JHH-5,Nutlin-3,-0.9
9724,JHH-5,AZD0530,-0.29
9725,JHH-5,PF2341066,-0.9
9726,JHH-5,L-685458,-0.9
9727,JHH-5,ZD-6474,-0.01
9728,JHH-5,Panobinostat,1.41
9729,JHH-5,Sorafenib,-0.9
9730,JHH-5,Topotecan,1.04
9731,JHH-5,LBW242,-0.9
9732,JHH-5,PD-0325901,0.54
9733,JHH-5,Paclitaxel,2.05
9734,JHH-5,AZD6244,0.45
9735,JHH-5,PLX4720,-0.9
9736,JHH-5,RAF265,-0.43
9737,JHH-5,TAE684,-0.57
9738,JHH-5,TKI258,-0.9
9739,JHH-5,Erlotinib,-0.03
9740,NCI-H211,AEW541,-0.2
9741,NCI-H211,Nilotinib,-0.78
9742,NCI-H211,17-AAG,0.9
9743,NCI-H211,PHA-665752,-0.81
9744,NCI-H211,Lapatinib,-0.9
9745,NCI-H211,Nutlin-3,-0.9
9746,NCI-H211,AZD0530,-0.9
9747,NCI-H211,PF2341066,-0.61
9748,NCI-H211,L-685458,-0.58
9749,NCI-H211,ZD-6474,-0.9
9750,NCI-H211,Panobinostat,1.85
9751,NCI-H211,Sorafenib,-0.9
9752,NCI-H211,Irinotecan,0.8
9753,NCI-H211,Topotecan,0.77
9754,NCI-H211,LBW242,-0.88
9755,NCI-H211,PD-0325901,-0.9
9756,NCI-H211,PD-0332991,-0.9
9757,NCI-H211,Paclitaxel,2.07
9758,NCI-H211,AZD6244,-0.9
9759,NCI-H211,PLX4720,-0.9
9760,NCI-H211,RAF265,-0.63
9761,NCI-H211,TAE684,-0.38
9762,NCI-H211,TKI258,-0.59
9763,NCI-H211,Erlotinib,-0.9
9764,KP-3,AEW541,-0.9
9765,KP-3,Nilotinib,-0.9
9766,KP-3,17-AAG,0.78
9767,KP-3,PHA-665752,-0.9
9768,KP-3,Lapatinib,-0.9
9769,KP-3,Nutlin-3,-0.9
9770,KP-3,AZD0530,-0.55
9771,KP-3,PF2341066,-0.9
9772,KP-3,L-685458,-0.9
9773,KP-3,ZD-6474,-0.9
9774,KP-3,Panobinostat,0.78
9775,KP-3,Sorafenib,-0.71
9776,KP-3,Irinotecan,-0.33
9777,KP-3,Topotecan,0.12
9778,KP-3,LBW242,-0.9
9779,KP-3,PD-0325901,-0.34
9780,KP-3,PD-0332991,-0.9
9781,KP-3,Paclitaxel,1.56
9782,KP-3,AZD6244,-0.9
9783,KP-3,PLX4720,-0.9
9784,KP-3,RAF265,-0.4
9785,KP-3,TAE684,-0.35
9786,KP-3,TKI258,-0.9
9787,KP-3,Erlotinib,-0.9
9788,SK-N-AS,AEW541,-0.9
9789,SK-N-AS,17-AAG,0.41
9790,SK-N-AS,PHA-665752,-0.9
9791,SK-N-AS,Lapatinib,-0.9
9792,SK-N-AS,Nutlin-3,-0.9
9793,SK-N-AS,AZD0530,-0.9
9794,SK-N-AS,PF2341066,-0.47
9795,SK-N-AS,L-685458,-0.9
9796,SK-N-AS,ZD-6474,-0.9
9797,SK-N-AS,Panobinostat,1.76
9798,SK-N-AS,Sorafenib,-0.9
9799,SK-N-AS,Topotecan,0.6
9800,SK-N-AS,LBW242,-0.9
9801,SK-N-AS,PD-0325901,1.25
9802,SK-N-AS,PD-0332991,-0.9
9803,SK-N-AS,Paclitaxel,2.12
9804,SK-N-AS,AZD6244,0.69
9805,SK-N-AS,PLX4720,-0.9
9806,SK-N-AS,TAE684,-0.49
9807,SK-N-AS,TKI258,-0.9
9808,SK-N-AS,Erlotinib,-0.9
9809,IM95,AEW541,-0.9
9810,IM95,Nilotinib,-0.9
9811,IM95,17-AAG,1.42
9812,IM95,PHA-665752,-0.9
9813,IM95,Lapatinib,-0.9
9814,IM95,Nutlin-3,-0.9
9815,IM95,AZD0530,-0.9
9816,IM95,PF2341066,-0.9
9817,IM95,L-685458,-0.9
9818,IM95,ZD-6474,-0.13
9819,IM95,Panobinostat,1.34
9820,IM95,Sorafenib,-0.9
9821,IM95,Topotecan,0.06
9822,IM95,LBW242,-0.9
9823,IM95,PD-0325901,0.72
9824,IM95,PD-0332991,-0.9
9825,IM95,Paclitaxel,1.76
9826,IM95,AZD6244,0.13
9827,IM95,PLX4720,-0.9
9828,IM95,RAF265,-0.9
9829,IM95,TAE684,-0.9
9830,IM95,TKI258,-0.9
9831,IM95,Erlotinib,-0.9
9832,SW 1353,AEW541,-0.9
9833,SW 1353,Nilotinib,-0.9
9834,SW 1353,17-AAG,0.85
9835,SW 1353,PHA-665752,-0.9
9836,SW 1353,Lapatinib,-0.9
9837,SW 1353,Nutlin-3,-0.9
9838,SW 1353,AZD0530,-0.9
9839,SW 1353,PF2341066,-0.9
9840,SW 1353,L-685458,-0.9
9841,SW 1353,ZD-6474,-0.9
9842,SW 1353,Panobinostat,1.18
9843,SW 1353,Sorafenib,-0.9
9844,SW 1353,Irinotecan,0.23
9845,SW 1353,Topotecan,-0.34
9846,SW 1353,LBW242,-0.9
9847,SW 1353,PD-0325901,-0.9
9848,SW 1353,PD-0332991,-0.9
9849,SW 1353,Paclitaxel,1.95
9850,SW 1353,AZD6244,-0.9
9851,SW 1353,PLX4720,-0.9
9852,SW 1353,RAF265,-0.9
9853,SW 1353,TAE684,-0.64
9854,SW 1353,TKI258,-0.9
9855,SW 1353,Erlotinib,-0.9
9856,A-375,AEW541,-0.44
9857,A-375,Nilotinib,-0.9
9858,A-375,17-AAG,0.77
9859,A-375,PHA-665752,-0.9
9860,A-375,Lapatinib,-0.9
9861,A-375,Nutlin-3,-0.9
9862,A-375,AZD0530,-0.9
9863,A-375,PF2341066,-0.77
9864,A-375,L-685458,-0.9
9865,A-375,ZD-6474,-0.9
9866,A-375,Panobinostat,1.33
9867,A-375,Sorafenib,-0.87
9868,A-375,Irinotecan,0.84
9869,A-375,Topotecan,0.49
9870,A-375,LBW242,-0.9
9871,A-375,PD-0325901,2.13
9872,A-375,PD-0332991,-0.9
9873,A-375,Paclitaxel,2.15
9874,A-375,AZD6244,0.97
9875,A-375,PLX4720,0.59
9876,A-375,RAF265,0.21
9877,A-375,TAE684,-0.03
9878,A-375,TKI258,-0.56
9879,A-375,Erlotinib,-0.9
9880,CAS-1,AEW541,-0.9
9881,CAS-1,Nilotinib,-0.9
9882,CAS-1,17-AAG,-0.01
9883,CAS-1,PHA-665752,-0.9
9884,CAS-1,Lapatinib,-0.9
9885,CAS-1,Nutlin-3,-0.9
9886,CAS-1,AZD0530,-0.9
9887,CAS-1,PF2341066,-0.9
9888,CAS-1,L-685458,-0.9
9889,CAS-1,ZD-6474,-0.9
9890,CAS-1,Panobinostat,1.02
9891,CAS-1,Sorafenib,-0.9
9892,CAS-1,Irinotecan,0.11
9893,CAS-1,Topotecan,-0.24
9894,CAS-1,LBW242,-0.9
9895,CAS-1,PD-0325901,-0.9
9896,CAS-1,PD-0332991,-0.9
9897,CAS-1,Paclitaxel,1.6
9898,CAS-1,AZD6244,-0.9
9899,CAS-1,PLX4720,-0.9
9900,CAS-1,RAF265,-0.9
9901,CAS-1,TAE684,-0.64
9902,CAS-1,TKI258,-0.9
9903,CAS-1,Erlotinib,-0.9
9904,NCI-H522,AEW541,-0.9
9905,NCI-H522,Nilotinib,-0.9
9906,NCI-H522,17-AAG,1.1
9907,NCI-H522,PHA-665752,-0.9
9908,NCI-H522,Lapatinib,-0.9
9909,NCI-H522,Nutlin-3,-0.9
9910,NCI-H522,AZD0530,-0.9
9911,NCI-H522,PF2341066,-0.9
9912,NCI-H522,L-685458,-0.9
9913,NCI-H522,ZD-6474,-0.9
9914,NCI-H522,Panobinostat,1.08
9915,NCI-H522,Sorafenib,-0.9
9916,NCI-H522,Irinotecan,0.1
9917,NCI-H522,Topotecan,-0.55
9918,NCI-H522,LBW242,-0.9
9919,NCI-H522,PD-0325901,-0.9
9920,NCI-H522,PD-0332991,-0.9
9921,NCI-H522,Paclitaxel,1.95
9922,NCI-H522,AZD6244,-0.9
9923,NCI-H522,PLX4720,-0.9
9924,NCI-H522,RAF265,-0.9
9925,NCI-H522,TAE684,-0.9
9926,NCI-H522,TKI258,-0.9
9927,NCI-H522,Erlotinib,-0.9
9928,COLO-679,AEW541,-0.9
9929,COLO-679,Nilotinib,-0.87
9930,COLO-679,17-AAG,1.2
9931,COLO-679,PHA-665752,-0.86
9932,COLO-679,Lapatinib,-0.9
9933,COLO-679,Nutlin-3,-0.84
9934,COLO-679,AZD0530,-0.9
9935,COLO-679,PF2341066,-0.9
9936,COLO-679,L-685458,-0.9
9937,COLO-679,ZD-6474,-0.9
9938,COLO-679,Panobinostat,1.53
9939,COLO-679,Sorafenib,-0.9
9940,COLO-679,Irinotecan,0.24
9941,COLO-679,Topotecan,-0.01
9942,COLO-679,LBW242,-0.9
9943,COLO-679,PD-0325901,1.9
9944,COLO-679,PD-0332991,-0.9
9945,COLO-679,Paclitaxel,2.05
9946,COLO-679,AZD6244,0.91
9947,COLO-679,PLX4720,0.26
9948,COLO-679,RAF265,0.18
9949,COLO-679,TAE684,-0.9
9950,COLO-679,TKI258,-0.9
9951,COLO-679,Erlotinib,-0.9
9952,MDA-MB-453,AEW541,-0.66
9953,MDA-MB-453,Nilotinib,-0.9
9954,MDA-MB-453,17-AAG,1.81
9955,MDA-MB-453,PHA-665752,-0.9
9956,MDA-MB-453,Lapatinib,-0.16
9957,MDA-MB-453,Nutlin-3,-0.9
9958,MDA-MB-453,AZD0530,-0.9
9959,MDA-MB-453,PF2341066,-0.9
9960,MDA-MB-453,L-685458,-0.9
9961,MDA-MB-453,ZD-6474,-0.9
9962,MDA-MB-453,Panobinostat,1.98
9963,MDA-MB-453,Sorafenib,-0.63
9964,MDA-MB-453,Irinotecan,0.95
9965,MDA-MB-453,Topotecan,0.66
9966,MDA-MB-453,LBW242,-0.9
9967,MDA-MB-453,PD-0325901,-0.44
9968,MDA-MB-453,PD-0332991,-0.9
9969,MDA-MB-453,Paclitaxel,2.59
9970,MDA-MB-453,AZD6244,-0.9
9971,MDA-MB-453,PLX4720,-0.9
9972,MDA-MB-453,RAF265,-0.44
9973,MDA-MB-453,TAE684,0.56
9974,MDA-MB-453,TKI258,-0.86
9975,MDA-MB-453,Erlotinib,-0.9
9976,KARPAS-299,AEW541,-0.9
9977,KARPAS-299,Nilotinib,-0.9
9978,KARPAS-299,17-AAG,0.68
9979,KARPAS-299,PHA-665752,-0.48
9980,KARPAS-299,Lapatinib,-0.9
9981,KARPAS-299,Nutlin-3,-0.9
9982,KARPAS-299,AZD0530,-0.9
9983,KARPAS-299,PF2341066,-0.38
9984,KARPAS-299,L-685458,-0.9
9985,KARPAS-299,ZD-6474,-0.9
9986,KARPAS-299,Panobinostat,1.21
9987,KARPAS-299,Sorafenib,-0.9
9988,KARPAS-299,Topotecan,0.2
9989,KARPAS-299,LBW242,-0.9
9990,KARPAS-299,PD-0325901,0.19
9991,KARPAS-299,PD-0332991,-0.87
9992,KARPAS-299,Paclitaxel,1.78
9993,KARPAS-299,AZD6244,-0.9
9994,KARPAS-299,PLX4720,-0.9
9995,KARPAS-299,RAF265,-0.65
9996,KARPAS-299,TAE684,0.81
9997,KARPAS-299,TKI258,-0.9
9998,KARPAS-299,Erlotinib,-0.9
9999,HARA,AEW541,-0.9
10000,HARA,17-AAG,0.67
10001,HARA,PHA-665752,-0.9
10002,HARA,Lapatinib,-0.82
10003,HARA,Nutlin-3,-0.9
10004,HARA,AZD0530,-0.9
10005,HARA,PF2341066,-0.9
10006,HARA,L-685458,-0.9
10007,HARA,ZD-6474,-0.9
10008,HARA,Panobinostat,0.87
10009,HARA,Sorafenib,-0.9
10010,HARA,Topotecan,0.45
10011,HARA,LBW242,-0.9
10012,HARA,PD-0325901,-0.76
10013,HARA,Paclitaxel,2.11
10014,HARA,AZD6244,-0.9
10015,HARA,PLX4720,-0.9
10016,HARA,RAF265,-0.45
10017,HARA,TAE684,-0.52
10018,HARA,TKI258,-0.9
10019,HARA,Erlotinib,-0.9
10020,NCI-H1299,AEW541,-0.73
10021,NCI-H1299,17-AAG,0.57
10022,NCI-H1299,PHA-665752,-0.9
10023,NCI-H1299,Lapatinib,-0.9
10024,NCI-H1299,Nutlin-3,-0.9
10025,NCI-H1299,AZD0530,-0.9
10026,NCI-H1299,PF2341066,-0.9
10027,NCI-H1299,L-685458,-0.9
10028,NCI-H1299,ZD-6474,-0.9
10029,NCI-H1299,Panobinostat,0.82
10030,NCI-H1299,Sorafenib,-0.9
10031,NCI-H1299,Topotecan,0.59
10032,NCI-H1299,LBW242,-0.9
10033,NCI-H1299,PD-0325901,0.36
10034,NCI-H1299,Paclitaxel,1.83
10035,NCI-H1299,AZD6244,-0.9
10036,NCI-H1299,PLX4720,-0.9
10037,NCI-H1299,RAF265,0.14
10038,NCI-H1299,TAE684,-0.63
10039,NCI-H1299,TKI258,-0.71
10040,NCI-H1299,Erlotinib,-0.9
10041,Calu-1,AEW541,-0.9
10042,Calu-1,Nilotinib,-0.9
10043,Calu-1,17-AAG,0.99
10044,Calu-1,PHA-665752,-0.9
10045,Calu-1,Lapatinib,-0.9
10046,Calu-1,Nutlin-3,-0.9
10047,Calu-1,AZD0530,-0.9
10048,Calu-1,PF2341066,-0.9
10049,Calu-1,L-685458,-0.9
10050,Calu-1,ZD-6474,-0.9
10051,Calu-1,Panobinostat,0.81
10052,Calu-1,Sorafenib,-0.9
10053,Calu-1,Irinotecan,-0.27
10054,Calu-1,Topotecan,-0.31
10055,Calu-1,LBW242,-0.9
10056,Calu-1,PD-0325901,-0.9
10057,Calu-1,PD-0332991,-0.9
10058,Calu-1,Paclitaxel,1.68
10059,Calu-1,AZD6244,-0.9
10060,Calu-1,PLX4720,-0.9
10061,Calu-1,RAF265,-0.22
10062,Calu-1,TAE684,-0.84
10063,Calu-1,TKI258,-0.9
10064,Calu-1,Erlotinib,-0.9
10065,NUGC-3,AEW541,-0.9
10066,NUGC-3,Nilotinib,-0.9
10067,NUGC-3,17-AAG,1.21
10068,NUGC-3,PHA-665752,-0.9
10069,NUGC-3,Lapatinib,-0.38
10070,NUGC-3,Nutlin-3,-0.9
10071,NUGC-3,AZD0530,-0.56
10072,NUGC-3,PF2341066,-0.9
10073,NUGC-3,L-685458,-0.66
10074,NUGC-3,ZD-6474,-0.31
10075,NUGC-3,Panobinostat,1.13
10076,NUGC-3,Sorafenib,-0.85
10077,NUGC-3,Irinotecan,1.29
10078,NUGC-3,Topotecan,0.94
10079,NUGC-3,LBW242,-0.9
10080,NUGC-3,PD-0325901,-0.9
10081,NUGC-3,PD-0332991,-0.9
10082,NUGC-3,Paclitaxel,2.6
10083,NUGC-3,AZD6244,-0.9
10084,NUGC-3,PLX4720,-0.9
10085,NUGC-3,RAF265,-0.19
10086,NUGC-3,TAE684,-0.47
10087,NUGC-3,TKI258,-0.83
10088,NUGC-3,Erlotinib,0.13
10089,huH-1,AEW541,-0.22
10090,huH-1,Nilotinib,-0.9
10091,huH-1,17-AAG,1.47
10092,huH-1,PHA-665752,-0.9
10093,huH-1,Lapatinib,-0.9
10094,huH-1,Nutlin-3,-0.9
10095,huH-1,AZD0530,-0.9
10096,huH-1,PF2341066,-0.57
10097,huH-1,L-685458,-0.9
10098,huH-1,ZD-6474,-0.81
10099,huH-1,Panobinostat,1.15
10100,huH-1,Sorafenib,-0.9
10101,huH-1,Irinotecan,0.49
10102,huH-1,Topotecan,0.3
10103,huH-1,LBW242,-0.9
10104,huH-1,PD-0325901,-0.43
10105,huH-1,PD-0332991,-0.9
10106,huH-1,Paclitaxel,1.54
10107,huH-1,AZD6244,-0.9
10108,huH-1,PLX4720,-0.9
10109,huH-1,RAF265,-0.02
10110,huH-1,TAE684,-0.24
10111,huH-1,TKI258,-0.34
10112,huH-1,Erlotinib,-0.9
10113,CAL 27,AEW541,-0.73
10114,CAL 27,17-AAG,0.78
10115,CAL 27,PHA-665752,-0.9
10116,CAL 27,Lapatinib,0.16
10117,CAL 27,Nutlin-3,-0.9
10118,CAL 27,AZD0530,-0.07
10119,CAL 27,PF2341066,-0.71
10120,CAL 27,L-685458,-0.9
10121,CAL 27,ZD-6474,0.33
10122,CAL 27,Panobinostat,1.29
10123,CAL 27,Sorafenib,-0.9
10124,CAL 27,Topotecan,0.92
10125,CAL 27,LBW242,-0.9
10126,CAL 27,PD-0325901,0.87
10127,CAL 27,PD-0332991,-0.9
10128,CAL 27,Paclitaxel,2.57
10129,CAL 27,AZD6244,0.36
10130,CAL 27,PLX4720,-0.9
10131,CAL 27,RAF265,-0.42
10132,CAL 27,TAE684,-0.59
10133,CAL 27,TKI258,-0.86
10134,CAL 27,Erlotinib,0.61
10135,SK-N-FI,AEW541,0.78
10136,SK-N-FI,17-AAG,0
10137,SK-N-FI,PHA-665752,-0.9
10138,SK-N-FI,Lapatinib,-0.9
10139,SK-N-FI,Nutlin-3,-0.9
10140,SK-N-FI,AZD0530,-0.9
10141,SK-N-FI,PF2341066,-0.9
10142,SK-N-FI,L-685458,-0.9
10143,SK-N-FI,ZD-6474,-0.9
10144,SK-N-FI,Panobinostat,1.28
10145,SK-N-FI,Sorafenib,-0.9
10146,SK-N-FI,Topotecan,-0.9
10147,SK-N-FI,LBW242,-0.9
10148,SK-N-FI,PD-0325901,-0.9
10149,SK-N-FI,Paclitaxel,0.36
10150,SK-N-FI,AZD6244,-0.9
10151,SK-N-FI,PLX4720,-0.9
10152,SK-N-FI,RAF265,-0.26
10153,SK-N-FI,TAE684,-0.57
10154,SK-N-FI,TKI258,-0.41
10155,SK-N-FI,Erlotinib,-0.9
10156,KHM-1B,AEW541,0.61
10157,KHM-1B,Nilotinib,-0.37
10158,KHM-1B,17-AAG,0.78
10159,KHM-1B,PHA-665752,-0.52
10160,KHM-1B,Lapatinib,-0.9
10161,KHM-1B,Nutlin-3,-0.9
10162,KHM-1B,AZD0530,-0.9
10163,KHM-1B,PF2341066,-0.51
10164,KHM-1B,L-685458,-0.62
10165,KHM-1B,ZD-6474,-0.9
10166,KHM-1B,Panobinostat,1.72
10167,KHM-1B,Sorafenib,-0.6
10168,KHM-1B,Irinotecan,1.14
10169,KHM-1B,Topotecan,1.35
10170,KHM-1B,LBW242,-0.9
10171,KHM-1B,PD-0325901,-0.9
10172,KHM-1B,PD-0332991,-0.9
10173,KHM-1B,Paclitaxel,2.59
10174,KHM-1B,AZD6244,-0.9
10175,KHM-1B,PLX4720,-0.9
10176,KHM-1B,RAF265,-0.9
10177,KHM-1B,TAE684,0.99
10178,KHM-1B,TKI258,-0.9
10179,KHM-1B,Erlotinib,-0.9
10180,HGC-27,AEW541,-0.74
10181,HGC-27,Nilotinib,-0.77
10182,HGC-27,17-AAG,0.7
10183,HGC-27,PHA-665752,-0.9
10184,HGC-27,Lapatinib,-0.9
10185,HGC-27,Nutlin-3,-0.9
10186,HGC-27,AZD0530,-0.9
10187,HGC-27,PF2341066,-0.52
10188,HGC-27,L-685458,-0.82
10189,HGC-27,ZD-6474,-0.68
10190,HGC-27,Panobinostat,1.41
10191,HGC-27,Sorafenib,-0.9
10192,HGC-27,Irinotecan,-0.9
10193,HGC-27,Topotecan,0.62
10194,HGC-27,LBW242,-0.9
10195,HGC-27,PD-0325901,-0.9
10196,HGC-27,PD-0332991,-0.24
10197,HGC-27,Paclitaxel,2.6
10198,HGC-27,AZD6244,-0.9
10199,HGC-27,PLX4720,-0.9
10200,HGC-27,RAF265,-0.36
10201,HGC-27,TAE684,-0.05
10202,HGC-27,TKI258,-0.37
10203,HGC-27,Erlotinib,-0.9
10204,KMBC-2,AEW541,-0.9
10205,KMBC-2,Nilotinib,-0.9
10206,KMBC-2,17-AAG,1.21
10207,KMBC-2,PHA-665752,-0.9
10208,KMBC-2,Lapatinib,-0.9
10209,KMBC-2,Nutlin-3,-0.9
10210,KMBC-2,AZD0530,-0.9
10211,KMBC-2,PF2341066,-0.9
10212,KMBC-2,L-685458,-0.9
10213,KMBC-2,ZD-6474,-0.9
10214,KMBC-2,Panobinostat,1.26
10215,KMBC-2,Sorafenib,-0.9
10216,KMBC-2,Irinotecan,0.08
10217,KMBC-2,Topotecan,0
10218,KMBC-2,LBW242,-0.9
10219,KMBC-2,PD-0325901,-0.06
10220,KMBC-2,PD-0332991,-0.9
10221,KMBC-2,Paclitaxel,1.58
10222,KMBC-2,AZD6244,-0.78
10223,KMBC-2,PLX4720,-0.9
10224,KMBC-2,RAF265,-0.61
10225,KMBC-2,TAE684,-0.9
10226,KMBC-2,TKI258,-0.9
10227,KMBC-2,Erlotinib,-0.9
10228,TE-15,AEW541,-0.41
10229,TE-15,17-AAG,0.99
10230,TE-15,PHA-665752,-0.9
10231,TE-15,Lapatinib,-0.11
10232,TE-15,Nutlin-3,-0.9
10233,TE-15,AZD0530,-0.28
10234,TE-15,PF2341066,-0.9
10235,TE-15,L-685458,-0.41
10236,TE-15,ZD-6474,0.04
10237,TE-15,Panobinostat,1.4
10238,TE-15,Sorafenib,-0.9
10239,TE-15,Topotecan,0.47
10240,TE-15,LBW242,0.7
10241,TE-15,PD-0325901,0.89
10242,TE-15,Paclitaxel,2.26
10243,TE-15,AZD6244,0.02
10244,TE-15,PLX4720,-0.9
10245,TE-15,TAE684,-0.9
10246,TE-15,TKI258,-0.2
10247,TE-15,Erlotinib,0.06
10248,ZR-75-1,AEW541,0.18
10249,ZR-75-1,17-AAG,0.49
10250,ZR-75-1,PHA-665752,-0.9
10251,ZR-75-1,Lapatinib,-0.9
10252,ZR-75-1,Nutlin-3,-0.44
10253,ZR-75-1,AZD0530,-0.9
10254,ZR-75-1,PF2341066,-0.9
10255,ZR-75-1,L-685458,-0.9
10256,ZR-75-1,ZD-6474,-0.9
10257,ZR-75-1,Panobinostat,1.3
10258,ZR-75-1,Sorafenib,-0.9
10259,ZR-75-1,Topotecan,0.28
10260,ZR-75-1,LBW242,-0.9
10261,ZR-75-1,PD-0325901,-0.9
10262,ZR-75-1,Paclitaxel,2.22
10263,ZR-75-1,AZD6244,-0.9
10264,ZR-75-1,PLX4720,-0.9
10265,ZR-75-1,RAF265,-0.46
10266,ZR-75-1,TAE684,-0.9
10267,ZR-75-1,TKI258,-0.59
10268,ZR-75-1,Erlotinib,-0.9
