Drug,Cell,Label,LN_IC50
Selumetinib,NCIH28_PLEURA,Resistance,2.079441542
Selumetinib,NCIH322_LUNG,Sensitivity,-1.501538551
Selumetinib,NCIH3255_LUNG,Resistance,2.079441542
Selumetinib,NCIH358_LUNG,Sensitivity,0.55658854
Selumetinib,NCIH441_LUNG,Resistance,2.079441542
Selumetinib,NCIH460_LUNG,Resistance,2.079441542
Selumetinib,NCIH520_LUNG,Resistance,2.079441542
Selumetinib,NCIH522_LUNG,Resistance,2.079441542
Selumetinib,NCIH647_LUNG,Resistance,2.079441542
Selumetinib,NCIH650_LUNG,Resistance,2.079441542
Selumetinib,NCIH661_LUNG,Resistance,2.079441542
Selumetinib,NCIH727_LUNG,Sensitivity,-0.905224435
Selumetinib,NCIH747_LARGE_INTESTINE,Sensitivity,-1.809250571
Selumetinib,NCIH810_LUNG,Resistance,2.079441542
Selumetinib,NCIN87_STOMACH,Resistance,2.079441542
Selumetinib,NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,0.562318456
Selumetinib,NIHOVCAR3_OVARY,Resistance,2.079441542
Selumetinib,NUGC3_STOMACH,Resistance,2.079441542
Selumetinib,NUGC4_STOMACH,Sensitivity,-2.693798023
Selumetinib,OC314_OVARY,Resistance,2.079441542
Selumetinib,OC315_OVARY,Resistance,2.079441542
Selumetinib,OC316_OVARY,Resistance,2.079441542
Selumetinib,OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-4.355283599
Selumetinib,OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,0.808783099
Selumetinib,OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Selumetinib,OCUM1_STOMACH,Sensitivity,-2.694520043
Selumetinib,OE33_OESOPHAGUS,Resistance,2.079441542
Selumetinib,ONCODG1_OVARY,Resistance,2.079441542
Selumetinib,ONS76_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-1.147295593
Selumetinib,OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Selumetinib,OV90_OVARY,Sensitivity,-1.933496784
Selumetinib,OVCAR4_OVARY,Resistance,2.079441542
Selumetinib,OVCAR8_OVARY,Resistance,2.079441542
Selumetinib,OVMANA_OVARY,Resistance,2.079441542
Selumetinib,OVSAHO_OVARY,Resistance,2.079441542
Selumetinib,OVTOKO_OVARY,Resistance,2.079441542
Selumetinib,P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Selumetinib,P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-1.01610583
Selumetinib,P3HR1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Selumetinib,PANC0203_PANCREAS,Sensitivity,-1.894431715
Selumetinib,PANC0327_PANCREAS,Resistance,2.079441542
Selumetinib,PANC0403_PANCREAS,Resistance,2.079441542
Selumetinib,PANC1005_PANCREAS,Resistance,2.079441542
Selumetinib,PATU8902_PANCREAS,Resistance,2.079441542
Selumetinib,PC14_LUNG,Resistance,2.079441542
Selumetinib,PC3_PROSTATE,Resistance,2.079441542
Selumetinib,PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Selumetinib,PK1_PANCREAS,Resistance,2.079441542
Selumetinib,PK45H_PANCREAS,Sensitivity,-1.980519217
Selumetinib,PK59_PANCREAS,Resistance,2.079441542
Selumetinib,PL45_PANCREAS,Resistance,2.079441542
Selumetinib,PLCPRF5_LIVER,Resistance,2.079441542
Selumetinib,PSN1_PANCREAS,Sensitivity,-0.22678612
Selumetinib,QGP1_PANCREAS,Sensitivity,-2.540395161
Selumetinib,RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Selumetinib,RD_SOFT_TISSUE,Sensitivity,0.321384063
Selumetinib,REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Selumetinib,RERFGC1B_STOMACH,Resistance,2.079441542
Selumetinib,RERFLCAI_LUNG,Resistance,2.079441542
Selumetinib,RKO_LARGE_INTESTINE,Sensitivity,0.64133951
Selumetinib,RL952_ENDOMETRIUM,Sensitivity,0.422449318
Selumetinib,RPMI7951_SKIN,Resistance,2.079441542
Selumetinib,RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Selumetinib,RT112_URINARY_TRACT,Sensitivity,1.384358795
Selumetinib,RT4_URINARY_TRACT,Resistance,1.482155266
Selumetinib,RVH421_SKIN,Sensitivity,-1.357874973
Selumetinib,SAOS2_BONE,Resistance,2.079441542
Selumetinib,SBC5_LUNG,Resistance,2.079441542
Selumetinib,SCABER_URINARY_TRACT,Resistance,2.079441542
Selumetinib,SCC25_UPPER_AERODIGESTIVE_TRACT,Resistance,2.079441542
Selumetinib,SCC9_UPPER_AERODIGESTIVE_TRACT,Resistance,1.740660204
Selumetinib,SF126_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Selumetinib,SF295_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Selumetinib,SH10TC_STOMACH,Resistance,2.079441542
Selumetinib,SHP77_LUNG,Resistance,2.079441542
Selumetinib,SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-5.044551811
Selumetinib,SIMA_AUTONOMIC_GANGLIA,Resistance,2.079441542
Selumetinib,SJRH30_SOFT_TISSUE,Resistance,2.079441542
Selumetinib,SJSA1_BONE,Resistance,2.079441542
Selumetinib,SKBR3_BREAST,Resistance,2.079441542
Selumetinib,SKCO1_LARGE_INTESTINE,Sensitivity,-0.080142471
Selumetinib,SKES1_BONE,Resistance,2.079441542
Selumetinib,SKHEP1_LIVER,Resistance,2.079441542
Selumetinib,SKLMS1_SOFT_TISSUE,Resistance,2.079441542
Selumetinib,SKLU1_LUNG,Resistance,2.079441542
Selumetinib,SKMEL2_SKIN,Sensitivity,0.880983562
Selumetinib,SKMEL24_SKIN,Sensitivity,0.838385275
Selumetinib,SKMEL30_SKIN,Sensitivity,-2.392077071
Selumetinib,SKMEL31_SKIN,Resistance,2.079441542
Selumetinib,SKMEL5_SKIN,Sensitivity,-1.778634547
Selumetinib,SKMES1_LUNG,Resistance,2.079441542
Selumetinib,SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Selumetinib,SKNAS_AUTONOMIC_GANGLIA,Sensitivity,-1.593340568
Selumetinib,SKNBE2_AUTONOMIC_GANGLIA,Resistance,2.079441542
Selumetinib,SKNDZ_AUTONOMIC_GANGLIA,Resistance,2.079441542
Selumetinib,SKNFI_AUTONOMIC_GANGLIA,Resistance,2.079441542
Selumetinib,SKNSH_AUTONOMIC_GANGLIA,Resistance,2.079441542
Selumetinib,SKOV3_OVARY,Resistance,2.079441542
Selumetinib,SNGM_ENDOMETRIUM,Resistance,2.079441542
Selumetinib,SNU1_STOMACH,Sensitivity,0.737581227
Selumetinib,SNU16_STOMACH,Resistance,2.079441542
Selumetinib,SNU182_LIVER,Resistance,2.079441542
Selumetinib,SNU387_LIVER,Resistance,2.079441542
Selumetinib,SNU398_LIVER,Resistance,2.079441542
Selumetinib,SNU423_LIVER,Resistance,2.079441542
Selumetinib,SNU449_LIVER,Resistance,2.079441542
Selumetinib,SNU475_LIVER,Resistance,2.079441542
Selumetinib,SNUC2A_LARGE_INTESTINE,Resistance,2.079441542
Selumetinib,SQ1_LUNG,Resistance,2.079441542
Selumetinib,SU8686_PANCREAS,Resistance,2.079441542
Selumetinib,SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Selumetinib,SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Selumetinib,SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Selumetinib,SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Selumetinib,SUIT2_PANCREAS,Sensitivity,-0.592934559
Selumetinib,SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.879269666
Selumetinib,SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Selumetinib,SW1088_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Selumetinib,SW1271_LUNG,Sensitivity,0.53540458
Selumetinib,SW1353_BONE,Resistance,2.079441542
Selumetinib,SW1417_LARGE_INTESTINE,Sensitivity,-1.607089402
Selumetinib,SW1573_LUNG,Resistance,2.079441542
Selumetinib,SW1990_PANCREAS,Sensitivity,1.385295843
Selumetinib,SW403_LARGE_INTESTINE,Sensitivity,-2.734645086
Selumetinib,SW48_LARGE_INTESTINE,Sensitivity,-3.317148932
Selumetinib,SW480_LARGE_INTESTINE,Sensitivity,1.030914622
Selumetinib,SW579_THYROID,Resistance,2.079441542
Selumetinib,SW620_LARGE_INTESTINE,Sensitivity,-2.84505026
Selumetinib,SW780_URINARY_TRACT,Resistance,1.582218677
Selumetinib,SW900_LUNG,Resistance,2.079441542
Selumetinib,T24_URINARY_TRACT,Resistance,2.079441542
Selumetinib,T3M10_LUNG,Resistance,2.079441542
Selumetinib,T47D_BREAST,Resistance,2.079441542
Selumetinib,T84_LARGE_INTESTINE,Resistance,2.079441542
Selumetinib,T98G_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Selumetinib,TC71_BONE,Resistance,2.079441542
Selumetinib,TCCSUP_URINARY_TRACT,Resistance,2.079441542
Selumetinib,TE1_OESOPHAGUS,Resistance,2.079441542
Selumetinib,TE11_OESOPHAGUS,Resistance,2.079441542
Selumetinib,TE15_OESOPHAGUS,Sensitivity,-0.047838401
Selumetinib,TE5_OESOPHAGUS,Resistance,2.079441542
Selumetinib,TE617T_SOFT_TISSUE,Sensitivity,-0.076578562
Selumetinib,TE9_OESOPHAGUS,Resistance,2.079441542
Selumetinib,TEN_ENDOMETRIUM,Resistance,2.079441542
Selumetinib,TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Selumetinib,TOV112D_OVARY,Resistance,2.079441542
Selumetinib,TOV21G_OVARY,Resistance,2.079441542
Selumetinib,TT2609C02_THYROID,Sensitivity,-1.031590507
Selumetinib,TYKNU_OVARY,Resistance,2.079441542
Selumetinib,U118MG_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Selumetinib,U2OS_BONE,Resistance,2.079441542
Selumetinib,U87MG_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Selumetinib,U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Selumetinib,UACC257_SKIN,Sensitivity,-1.452227172
Selumetinib,UACC62_SKIN,Sensitivity,-3.352050938
Selumetinib,UACC812_BREAST,Resistance,2.079441542
Selumetinib,UMUC3_URINARY_TRACT,Resistance,2.079441542
Selumetinib,VMRCLCD_LUNG,Resistance,2.079441542
Selumetinib,VMRCRCW_KIDNEY,Resistance,2.079441542
Selumetinib,VMRCRCZ_KIDNEY,Resistance,2.079441542
Selumetinib,WM115_SKIN,Resistance,2.079441542
Selumetinib,WM1799_SKIN,Sensitivity,-1.048119834
Selumetinib,WM2664_SKIN,Sensitivity,-1.800171802
Selumetinib,WM793_SKIN,Resistance,2.079441542
Selumetinib,WM88_SKIN,Sensitivity,-2.967468387
Selumetinib,WM983B_SKIN,Sensitivity,-2.433031614
Selumetinib,YKG1_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Selumetinib,ZR751_BREAST,Resistance,2.079441542
Selumetinib,ZR7530_BREAST,Resistance,2.079441542
PLX-4720,1321N1_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
PLX-4720,22RV1_PROSTATE,Sensitivity,2.079441542
PLX-4720,42MGBA_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
PLX-4720,5637_URINARY_TRACT,Sensitivity,1.318671738
PLX-4720,639V_URINARY_TRACT,Sensitivity,2.079441542
PLX-4720,697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,0.530374439
PLX-4720,769P_KIDNEY,Sensitivity,2.079441542
PLX-4720,8305C_THYROID,Sensitivity,1.670226418
PLX-4720,8505C_THYROID,Sensitivity,2.079441542
PLX-4720,8MGBA_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
PLX-4720,A172_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
PLX-4720,A204_SOFT_TISSUE,Sensitivity,2.079441542
PLX-4720,A2058_SKIN,Sensitivity,2.079441542
PLX-4720,A253_SALIVARY_GLAND,Sensitivity,2.079441542
PLX-4720,A2780_OVARY,Sensitivity,2.079441542
PLX-4720,A375_SKIN,Sensitivity,-1.353681207
PLX-4720,A549_LUNG,Sensitivity,2.079441542
PLX-4720,A673_BONE,Sensitivity,2.079441542
PLX-4720,ACHN_KIDNEY,Sensitivity,2.079441542
PLX-4720,ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,1.937782764
PLX-4720,AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,AN3CA_ENDOMETRIUM,Sensitivity,2.079441542
PLX-4720,ASPC1_PANCREAS,Sensitivity,2.079441542
PLX-4720,AU565_BREAST,Sensitivity,2.079441542
PLX-4720,AZ521_STOMACH,Sensitivity,2.079441542
PLX-4720,BCPAP_THYROID,Sensitivity,2.079441542
PLX-4720,BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,BFTC909_KIDNEY,Sensitivity,2.079441542
PLX-4720,BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,BT20_BREAST,Sensitivity,2.079441542
PLX-4720,BT474_BREAST,Sensitivity,2.079441542
PLX-4720,BT549_BREAST,Sensitivity,2.079441542
PLX-4720,BXPC3_PANCREAS,Sensitivity,1.098844481
PLX-4720,C2BBE1_LARGE_INTESTINE,Sensitivity,2.079441542
PLX-4720,C32_SKIN,Sensitivity,0.79162398
PLX-4720,C3A_LIVER,Sensitivity,2.079441542
PLX-4720,CAKI2_KIDNEY,Sensitivity,2.079441542
PLX-4720,CAL12T_LUNG,Sensitivity,1.781030985
PLX-4720,CAL27_UPPER_AERODIGESTIVE_TRACT,Sensitivity,2.079441542
PLX-4720,CAL78_BONE,Sensitivity,2.079441542
PLX-4720,CAL851_BREAST,Sensitivity,2.079441542
PLX-4720,CALU1_LUNG,Sensitivity,2.079441542
PLX-4720,CALU3_LUNG,Sensitivity,2.079441542
PLX-4720,CALU6_LUNG,Sensitivity,-0.2114403
PLX-4720,CAMA1_BREAST,Sensitivity,2.079441542
PLX-4720,CAPAN2_PANCREAS,Sensitivity,2.079441542
PLX-4720,CAS1_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
PLX-4720,CCK81_LARGE_INTESTINE,Sensitivity,2.079441542
PLX-4720,CHL1_SKIN,Sensitivity,2.079441542
PLX-4720,CHP212_AUTONOMIC_GANGLIA,Sensitivity,2.079441542
PLX-4720,CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,COLO201_LARGE_INTESTINE,Sensitivity,-0.468949516
PLX-4720,COLO205_LARGE_INTESTINE,Sensitivity,-0.930817134
PLX-4720,COLO320_LARGE_INTESTINE,Sensitivity,2.079441542
PLX-4720,COLO678_LARGE_INTESTINE,Sensitivity,2.079441542
PLX-4720,COLO679_SKIN,Sensitivity,-0.590292254
PLX-4720,COLO741_SKIN,Sensitivity,1.396171974
PLX-4720,CORL105_LUNG,Sensitivity,2.079441542
PLX-4720,CORL23_LUNG,Sensitivity,2.079441542
PLX-4720,COV318_OVARY,Sensitivity,2.079441542
PLX-4720,COV504_OVARY,Sensitivity,2.079441542
PLX-4720,DAOY_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
PLX-4720,DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,Sensitivity,0.975658227
PLX-4720,DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,DETROIT562_UPPER_AERODIGESTIVE_TRACT,Sensitivity,2.079441542
PLX-4720,DKMG_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
PLX-4720,DMS114_LUNG,Sensitivity,2.079441542
PLX-4720,DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,DU145_PROSTATE,Sensitivity,2.079441542
PLX-4720,DV90_LUNG,Sensitivity,2.079441542
PLX-4720,EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,EBC1_LUNG,Sensitivity,2.079441542
PLX-4720,EFE184_ENDOMETRIUM,Sensitivity,2.079441542
PLX-4720,EFM19_BREAST,Sensitivity,2.079441542
PLX-4720,EFO21_OVARY,Sensitivity,2.079441542
PLX-4720,EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,EN_ENDOMETRIUM,Sensitivity,2.079441542
PLX-4720,ES2_OVARY,Sensitivity,2.079441542
PLX-4720,ESS1_ENDOMETRIUM,Sensitivity,2.079441542
PLX-4720,F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,FADU_UPPER_AERODIGESTIVE_TRACT,Sensitivity,2.079441542
PLX-4720,FU97_STOMACH,Sensitivity,2.079441542
PLX-4720,FUOV1_OVARY,Sensitivity,2.079441542
PLX-4720,G361_SKIN,Sensitivity,0.252087016
PLX-4720,G401_SOFT_TISSUE,Sensitivity,2.079441542
PLX-4720,G402_SOFT_TISSUE,Sensitivity,2.079441542
PLX-4720,GAMG_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
PLX-4720,GB1_CENTRAL_NERVOUS_SYSTEM,Sensitivity,1.532338945
PLX-4720,GCIY_STOMACH,Sensitivity,2.079441542
PLX-4720,GCT_SOFT_TISSUE,Sensitivity,1.662253642
PLX-4720,GI1_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
PLX-4720,GMS10_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
PLX-4720,GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,H4_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
PLX-4720,HARA_LUNG,Sensitivity,2.079441542
PLX-4720,HCC1187_BREAST,Sensitivity,2.079441542
PLX-4720,HCC1395_BREAST,Sensitivity,2.079441542
PLX-4720,HCC15_LUNG,Sensitivity,2.079441542
PLX-4720,HCC1569_BREAST,Sensitivity,2.079441542
PLX-4720,HCC1806_BREAST,Sensitivity,2.079441542
PLX-4720,HCC1954_BREAST,Sensitivity,2.079441542
PLX-4720,HCC2935_LUNG,Sensitivity,2.079441542
PLX-4720,HCC4006_LUNG,Sensitivity,2.079441542
PLX-4720,HCC44_LUNG,Sensitivity,2.079441542
PLX-4720,HCC56_LARGE_INTESTINE,Sensitivity,2.079441542
PLX-4720,HCC70_BREAST,Sensitivity,2.079441542
PLX-4720,HCC78_LUNG,Sensitivity,2.079441542
PLX-4720,HCC827_LUNG,Sensitivity,2.079441542
PLX-4720,HCT116_LARGE_INTESTINE,Sensitivity,2.079441542
PLX-4720,HCT15_LARGE_INTESTINE,Sensitivity,2.079441542
PLX-4720,HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,1.809219874
PLX-4720,HDQP1_BREAST,Sensitivity,2.079441542
PLX-4720,HEC151_ENDOMETRIUM,Sensitivity,2.079441542
PLX-4720,HEC1A_ENDOMETRIUM,Sensitivity,2.079441542
PLX-4720,HEC1B_ENDOMETRIUM,Sensitivity,2.079441542
PLX-4720,HEC251_ENDOMETRIUM,Sensitivity,2.079441542
PLX-4720,HEC265_ENDOMETRIUM,Sensitivity,2.079441542
PLX-4720,HEC59_ENDOMETRIUM,Sensitivity,2.079441542
PLX-4720,HEC6_ENDOMETRIUM,Sensitivity,2.079441542
PLX-4720,HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,HEP3B217_LIVER,Sensitivity,2.079441542
PLX-4720,HEPG2_LIVER,Sensitivity,1.548852849
PLX-4720,HGC27_STOMACH,Sensitivity,2.079441542
PLX-4720,HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,HLE_LIVER,Sensitivity,2.079441542
PLX-4720,HLF_LIVER,Sensitivity,2.079441542
PLX-4720,HMC18_BREAST,Sensitivity,2.079441542
PLX-4720,HMCB_SKIN,Sensitivity,2.079441542
PLX-4720,HOS_BONE,Sensitivity,2.079441542
PLX-4720,HPAC_PANCREAS,Sensitivity,2.079441542
PLX-4720,HPAFII_PANCREAS,Sensitivity,2.079441542
PLX-4720,HS229T_LUNG,Sensitivity,2.079441542
PLX-4720,HS294T_SKIN,Sensitivity,2.079441542
PLX-4720,HS578T_BREAST,Sensitivity,2.079441542
PLX-4720,HS683_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
PLX-4720,HS695T_SKIN,Sensitivity,1.983007893
PLX-4720,HS729_SOFT_TISSUE,Sensitivity,2.079441542
PLX-4720,HS739T_BREAST,Sensitivity,2.079441542
PLX-4720,HS746T_STOMACH,Sensitivity,2.079441542
PLX-4720,HS766T_PANCREAS,Sensitivity,2.079441542
PLX-4720,HS840T_UPPER_AERODIGESTIVE_TRACT,Sensitivity,2.079441542
PLX-4720,HS852T_SKIN,Sensitivity,2.079441542
PLX-4720,HS895T_SKIN,Sensitivity,1.967646085
PLX-4720,HS936T_SKIN,Sensitivity,2.079441542
PLX-4720,HS939T_SKIN,Sensitivity,0.743280397
PLX-4720,HS944T_SKIN,Sensitivity,1.73314834
PLX-4720,HSC2_UPPER_AERODIGESTIVE_TRACT,Sensitivity,2.079441542
PLX-4720,HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,HT1080_SOFT_TISSUE,Sensitivity,2.079441542
PLX-4720,HT1197_URINARY_TRACT,Sensitivity,2.079441542
PLX-4720,HT1376_URINARY_TRACT,Sensitivity,2.079441542
PLX-4720,HT144_SKIN,Sensitivity,0.289923168
PLX-4720,HT29_LARGE_INTESTINE,Sensitivity,0.517677113
PLX-4720,HUCCT1_BILIARY_TRACT,Sensitivity,2.079441542
PLX-4720,HUH1_LIVER,Sensitivity,2.079441542
PLX-4720,HUPT3_PANCREAS,Sensitivity,2.079441542
PLX-4720,HUPT4_PANCREAS,Sensitivity,2.079441542
PLX-4720,HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,IALM_LUNG,Sensitivity,2.079441542
PLX-4720,IGR37_SKIN,Sensitivity,-0.100450728
PLX-4720,IGR39_SKIN,Sensitivity,2.079441542
PLX-4720,IM95_STOMACH,Sensitivity,2.079441542
PLX-4720,IMR32_AUTONOMIC_GANGLIA,Sensitivity,1.72076672
PLX-4720,IPC298_SKIN,Sensitivity,2.079441542
PLX-4720,ISHIKAWAHERAKLIO02ER_ENDOMETRIUM,Sensitivity,2.079441542
PLX-4720,ISTMES1_PLEURA,Sensitivity,2.079441542
PLX-4720,ISTMES2_PLEURA,Sensitivity,1.300729182
PLX-4720,J82_URINARY_TRACT,Sensitivity,2.079441542
PLX-4720,JHH2_LIVER,Sensitivity,2.079441542
PLX-4720,JHH4_LIVER,Sensitivity,1.595045747
PLX-4720,JHH5_LIVER,Sensitivity,2.079441542
PLX-4720,JHH6_LIVER,Sensitivity,2.079441542
PLX-4720,JHH7_LIVER,Sensitivity,2.079441542
PLX-4720,JHOS2_OVARY,Sensitivity,2.079441542
PLX-4720,JHOS4_OVARY,Sensitivity,2.079441542
PLX-4720,JHUEM2_ENDOMETRIUM,Sensitivity,2.079441542
PLX-4720,JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,JMSU1_URINARY_TRACT,Sensitivity,1.61497001
PLX-4720,JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,1.3241252
PLX-4720,JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,1.315630103
PLX-4720,K029AX_SKIN,Sensitivity,0.746967181
PLX-4720,KALS1_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
PLX-4720,KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,KCIMOH1_PANCREAS,Sensitivity,2.079441542
PLX-4720,KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,KE39_STOMACH,Sensitivity,2.079441542
PLX-4720,KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,1.700335517
PLX-4720,KELLY_AUTONOMIC_GANGLIA,Sensitivity,2.079441542
PLX-4720,KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,KLE_ENDOMETRIUM,Sensitivity,2.079441542
PLX-4720,KMBC2_URINARY_TRACT,Sensitivity,2.079441542
PLX-4720,KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,KMRC1_KIDNEY,Sensitivity,2.079441542
PLX-4720,KMRC2_KIDNEY,Sensitivity,2.079441542
PLX-4720,KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,KNS42_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
PLX-4720,KNS60_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
PLX-4720,KNS62_LUNG,Sensitivity,2.079441542
PLX-4720,KNS81_CENTRAL_NERVOUS_SYSTEM,Sensitivity,2.079441542
PLX-4720,KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,2.079441542
PLX-4720,KP3_PANCREAS,Sensitivity,2.079441542
PLX-4720,KP4_PANCREAS,Sensitivity,2.079441542
PLX-4720,KPNSI9S_AUTONOMIC_GANGLIA,Sensitivity,2.079441542
